ID_Venta;ID_Tiempo;ID_Producto;ID_Cliente;ID_Tienda;Cantidad;Precio_Unitario;Descuento;Total_Venta
31623;1143;47;3645;3;1;10999;3300;7699
25711;789;37;2030;4;1;7699;0;7699
15816;1454;35;2044;1;1;8102;405;7697
28951;1266;58;1793;3;1;7696;0;7696
36764;303;42;156;3;1;10258;2564;7694
1500;1863;112;4055;5;1;10258;2564;7694
26948;170;117;1403;3;1;9616;1923;7693
11339;1863;35;4377;4;1;7693;0;7693
9853;119;35;3843;3;1;9612;1922;7690
26676;72;14;1757;3;1;7690;0;7690
32960;1546;62;92;3;1;7688;0;7688
25541;1350;81;3959;1;1;7688;0;7688
33417;1069;55;1998;4;1;7687;0;7687
8705;594;47;3802;3;1;10979;3294;7685
25235;2051;55;2760;4;1;N/A;0;7683
2688;938;60;4599;4;1;9604;1921;7683
9559;1495;14;1581;5;1;7680;0;7680
1801;2081;82;2445;1;1;7679;0;7679
10317;1055;49;550;5;1;10238;2560;7678
37017;1284;69;681;4;1;10238;2560;7678
24129;1132;14;1954;5;1;7673;0;7673
22388;548;35;4809;3;1;7671;0;7671
15847;1541;60;745;4;1;9022;1353;7669
22458;2038;55;3034;3;1;7669;0;7669
3026;844;117;3512;4;;7668;0;7668
39711;2065;62;2413;3;1;7668;0;7668
4890;1479;37;4640;3;1;7668;0;7668
18887;788;55;2949;4;1;7668;0;7668
18985;1411;36;793;5;2;3834;0;7668
7589;1095;29;298;2;1;7665;0;7665
14137;718;36;464;4;3;3650;3285;7665
12243;1856;119;3227;1;1;8513;851;7662
5879;1018;58;3468;5;1;766000;0;7660
37551;1232;117;1493;3;1;9574;1915;7659
3090;572;82;4267;3;1;8510;851;7659
434;226;77;4114;3;1;9009;1351;7658
13708;557;117;894;3;1;7658;0;7658
9775;1710;41;813;2;2;3829;0;7658
34863;812;81;2538;4;1;7657;0;7657
29498;767;41;1233;4;2;3826;0;7652
8228;284;35;4990;3;1;7651;0;7651
37122;1515;82;69;3;1;7651;0;7651
20595;190;41;1248;3;2;3825;0;7650
28159;534;36;4201;3;2;3824;0;7648
5173;38;14;4447;3;1;7647;0;7647
11734;1054;29;3440;5;1;7647;0;7647
23588;2020;42;4208;2;1;9557;1911;7646
24410;565;55;206;3;1;7645;0;7645
21635;614;37;49;4;1;7644;0;7644
17860;1143;55;1523;5;1;7644;0;7644
1866;2036;55;1855;5;1;7640;0;7640
6319;1379;58;4279;3;1;7638;0;7638
21129;476;14;4049;3;1;7635;0;7635
31648;1497;29;4463;1;1;7634;0;7634
23756;321;78;4993;3;1;10905;3272;7633
32981;989;81;3467;4;1;8481;848;7633
11608;381;49;1776;3;1;8977;1347;7630
21380;2003;69;4846;1;1;8478;848;7630
27571;1099;62;4851;2;1;7630;0;7630
11967;1896;14;3876;3;-1;7628;0;7628
21870;405;41;;3;2;3814;0;7628
38293;591;30;4745;3;1;10895;3268;7627
31425;1067;37;3873;4;1;7626;0;7626
39425;1069;37;3754;2;1;7626;0;7626
13318;1056;37;1648;2;1;8026;401;7625
19295;2069;116;2259;4;1;10892;3268;7624
38939;633;82;3837;4;1;8023;401;7622
13691;1062;37;1725;2;1;7617;0;7617
4337;1265;81;1497;4;1;10153;2538;7615
33515;267;28;1205;3;;8461;846;7615
38744;1987;82;286;1;1;7614;0;7614
22327;1302;58;2540;5;1;8957;1344;7613
29872;298;64;4313;3;2;4758;1903;7613
12989;1048;41;4140;3;2;3805;0;7610
39941;1943;117;52;4;1;7605;0;7605
22862;386;62;4281;3;1;7604;0;7604
39207;94;52;131;3;2;4472;1342;7602
39625;2018;117;4720;3;1;760000;0;7600
21387;1830;58;3382;5;-1;7599;0;7599
31155;1053;35;2016;5;1;7597;0;7597
15518;845;117;2208;4;1;7597;0;7597
9310;791;117;1408;4;1;7594;0;7594
34247;1368;117;4169;1;1;7593;0;7593
5087;1651;35;2275;1;1;8436;844;7592
39102;1886;80;1902;2;1;10844;3253;7591
32108;2159;55;2087;4;1;7588;0;7588
26860;1417;14;831;1;1;7586;0;7586
12210;524;36;1259;3;2;3793;0;7586
20162;2056;30;1053;2;1;10833;3250;7583
131;947;31;3975;5;1;9479;1896;7583
34392;1890;60;4281;1;1;10831;3249;7582
7730;1132;14;1234;4;1;7581;0;7581
13368;1833;14;856;1;1;7578;0;7578
14785;1010;14;1483;5;1;7576;0;7576
4712;1042;117;405;5;1;7574;0;7574
7390;962;52;4458;4;2;5048;2524;7572
31743;1058;60;323;3;1;9464;1893;7571
6990;61;69;1185;3;1;10093;2523;7570
38832;1028;82;4593;2;1;7968;398;7570
23571;603;49;1069;3;1;9459;1892;7567
13517;1050;14;1030;3;1;8408;841;7567
10263;1429;77;4293;1;1;8407;841;7566
1830;666;14;1185;4;1;7566;0;7566
25308;1879;35;2089;4;1;7566;0;7566
26763;1879;82;4142;2;1;7566;0;7566
1363;1320;37;1314;4;1;7564;0;7564
21432;1901;58;986;1;1;7564;0;7564
4550;1722;63;2840;3;2;4202;840;7564
26457;195;37;495;3;1;7563;0;7563
7191;1172;42;2530;3;1;8895;1334;7561
5220;126;55;485;3;1;7561;0;7561
13916;1599;64;4270;2;2;4725;1890;7560
33821;1377;52;554;3;2;5037;2518;7556
9046;59;117;2875;3;1;7554;0;7554
33131;627;41;1861;4;2;3777;0;7554
18900;1055;36;196;2;2;3777;0;7554
2355;1546;119;4526;1;1;10071;2518;7553
38654;2089;41;;5;2;4195;839;7551
18176;1984;14;2699;4;1;7550;0;7550
34183;1615;112;329;3;1;10784;3235;7549
33810;942;69;4122;5;1;10783;3235;7548
37476;1194;35;2426;5;1;7547;0;7547
21869;1051;35;4991;2;1;7547;0;7547
4053;1780;81;810;2;1;8876;1331;7545
7141;2056;35;1346;2;1;7545;0;7545
21477;725;81;2326;4;1;7937;397;7540
6668;1594;34;4254;1;1;8869;1330;7539
34842;706;36;129;4;2;3769;0;7538
18031;1071;41;2520;2;2;3768;0;7536
27509;1132;14;171;2;1;7535;0;7535
26039;752;77;1799;4;1;9418;1884;7534
37088;107;29;2631;3;-1;7534;0;7534
10515;1377;58;635;5;1;7534;0;7534
19489;1073;34;3340;2;1;10761;3228;7533
39746;67;35;1993;3;1;7533;0;7533
14776;1580;35;1404;2;1;7533;0;7533
32240;1565;14;4492;3;1;9415;1883;7532
19062;1827;55;1530;3;1;7532;0;7532
15314;30;36;408;3;2;3765;0;7530
19200;388;117;2187;3;1;7529;0;7529
38598;933;29;4650;2;1;8363;836;7527
28086;1690;62;3267;4;1;7527;0;7527
21536;1870;82;2921;5;-1;7526;0;7526
17329;1692;60;2113;3;1;10750;3225;7525
14449;1136;34;4022;2;1;9406;1881;7525
29163;1497;61;4144;5;2;4703;1881;7525
34526;791;82;2670;4;1;7522;0;7522
30176;763;82;232;4;1;7521;0;7521
31150;240;37;2501;3;1;N/A;0;7520
21371;1111;81;394;5;1;10026;2506;7520
35015;381;117;4512;3;1;7520;0;7520
1200;294;49;846;3;1;9399;1880;7519
1132;1065;55;1670;3;1;7514;0;7514
11787;1878;37;4718;5;1;7514;0;7514
29136;1410;37;1435;2;1;7509;0;7509
2983;1501;117;3704;1;1;7508;0;7508
27635;1107;35;135;3;1;7506;0;7506
4685;1668;41;3824;5;2;3753;0;7506
39649;1256;35;3723;1;1;7900;395;7505
19634;1071;58;4421;2;1;7501;0;7501
6194;2036;60;945;3;1;9999;2500;7499
3889;1337;14;2875;3;1;8821;1323;7498
32429;1821;55;1566;5;1;7497;0;7497
14500;1026;48;3374;3;2;4997;2498;7496
39333;566;62;2486;3;1;7495;0;7495
26538;2024;58;609;5;1;8808;1321;7487
20541;1362;61;2988;5;2;N/A;1872;7486
22368;210;82;2538;3;1;7486;0;7486
10200;527;62;2661;3;1;7485;0;7485
28007;914;17;2701;3;2;5345;3207;7483
22236;1351;60;457;4;1;9353;1871;7482
31032;1976;77;4347;4;1;9351;1870;7481
35356;303;117;817;3;1;7479;0;7479
12881;1619;37;4798;2;1;7475;0;7475
27535;1908;46;1814;5;1;7475;0;7475
31548;1893;55;2726;2;1;7475;0;7475
2511;135;35;3245;3;1;7474;0;7474
27730;796;41;1678;4;2;3736;0;7472
10255;2031;82;2218;4;1;9339;1868;7471
21877;1459;29;544;5;1;7471;0;7471
11439;1925;37;862;5;1;7470;0;7470
3914;2132;117;2125;4;1;7470;0;7470
25471;337;82;2251;3;1;7468;0;7468
30048;1647;52;3760;1;2;5334;3200;7468
19039;2008;117;4214;2;1;9331;1866;7465
20402;786;35;2397;4;1;7465;0;7465
15811;255;60;3798;3;1;10658;3197;7461
6753;693;35;1830;4;1;7461;0;7461
27992;1208;14;1536;3;1;7461;0;7461
17167;1425;81;1513;1;1;9325;1865;7460
12568;128;55;3098;3;1;7459;0;7459
5286;1513;49;4175;1;1;9944;2486;7458
8827;1385;35;764;2;-1;8773;1316;7457
7436;1941;62;2454;4;1;7456;0;7456
14845;1721;41;510;3;2;3728;0;7456
3364;598;64;517;3;2;5324;3194;7454
3645;1632;37;4344;4;1;N/A;0;7453
30131;281;14;2150;3;1;8280;828;7452
31519;1048;29;3242;2;1;7452;0;7452
5538;1894;54;1062;3;2;5323;3194;7452
9996;1861;48;2580;4;2;4968;2484;7452
37995;1629;117;115;4;1;7447;0;7447
3549;688;58;3237;4;1;7443;0;7443
22969;426;14;4768;3;1;7441;0;7441
23246;1960;36;4132;5;2;3720;0;7440
7511;1812;69;3004;4;1;8752;1313;7439
34953;1053;29;3504;5;1;7438;0;7438
30992;2117;117;4462;3;1;7437;0;7437
28342;1290;35;3989;5;1;7827;391;7436
11308;323;117;1550;3;1;8747;1312;7435
32623;649;117;2252;4;1;7434;0;7434
31061;873;29;4177;5;1;7433;0;7433
32591;1069;31;2800;2;1;9910;2478;7432
1390;1032;55;1948;5;1;7431;0;7431
14815;1243;14;3933;2;1;7430;0;7430
7606;1431;69;4380;4;1;8740;1311;7429
37620;1510;60;3835;2;1;10612;3184;7428
37068;440;62;2874;3;1;7427;0;7427
28818;1360;14;3224;1;1;7427;0;7427
6762;364;81;3152;3;1;9282;1856;7426
19816;721;62;849;4;1;7426;0;7426
20277;598;46;;3;1;7425;0;7425
1106;397;35;4803;3;1;7424;0;7424
17457;2058;46;1776;3;1;7423;0;7423
39212;794;62;4102;4;1;7421;0;7421
25282;751;35;518;4;1;8730;1310;7420
31406;1145;29;470;3;1;7417;0;7417
25038;1025;14;479;4;1;N/A;0;7412
15430;648;14;3188;3;1;7412;0;7412
29446;751;37;4831;4;1;7411;0;7411
15574;437;42;1998;3;1;10585;3176;7409
14847;822;49;3502;4;1;9261;1852;7409
28398;2166;81;2215;2;1;7796;390;7406
7242;1962;58;3402;2;1;7406;0;7406
8069;1021;37;2051;3;1;7405;0;7405
23817;771;29;2891;4;1;7404;0;7404
12018;1811;36;4734;2;2;3701;0;7402
21048;1615;42;4146;3;1;9866;2466;7400
5083;1813;81;3591;1;1;9250;1850;7400
8757;519;41;2427;3;2;3700;0;7400
30533;610;37;1376;4;1;7399;0;7399
9466;2076;14;1847;2;1;7398;0;7398
4066;230;37;3232;3;1;7397;0;7397
15201;1353;64;1280;4;2;4622;1849;7395
18029;1826;58;2791;1;1;7395;0;7395
7896;1840;58;3032;4;1;7395;0;7395
36585;1863;81;607;4;1;9859;2465;7394
33552;443;117;1007;3;1;7394;0;7394
20013;308;46;3367;3;1;7394;0;7394
7850;32;36;3749;3;3;3285;2464;7391
12509;450;82;2921;3;1;7390;0;7390
1358;956;117;192;2;1;7389;0;7389
6264;2124;117;1044;2;1;7389;0;7389
22158;1201;35;3500;1;1;8208;821;7387
29541;737;55;3669;3;1;7387;0;7387
17130;1745;55;3159;2;1;7385;0;7385
1497;1312;82;2059;2;1;7382;0;7382
3987;213;117;3996;3;1;8201;820;7381
8430;295;55;4353;3;1;7381;0;7381
563;309;62;2412;3;1;7379;0;7379
26723;383;119;1678;3;1;8680;1302;7378
16926;2006;46;2414;2;1;N/A;0;7377
28318;1084;46;345;3;1;7377;0;7377
35040;1485;62;3742;2;1;7376;0;7376
9591;1073;35;1186;4;1;7762;388;7374
20649;24;41;1196;3;2;3687;0;7374
23952;1697;29;4638;1;1;7373;0;7373
31341;1962;64;102;5;2;4913;2456;7370
18664;1110;77;3867;2;1;8185;818;7367
3415;1687;119;74;1;1;7754;388;7366
34726;1480;62;1003;5;1;7365;0;7365
11313;1048;29;3837;3;1;7362;0;7362
23640;428;41;2851;3;2;3875;388;7362
6054;892;58;1601;3;1;7360;0;7360
14853;1606;55;1910;2;1;7360;0;7360
12511;732;36;2804;4;2;367900;0;7358
24727;1463;78;4576;5;1;10510;3153;7357
10958;1497;14;4030;4;1;7356;0;7356
33159;804;46;4129;4;1;7354;0;7354
11372;546;116;262;3;1;10505;3152;7353
30522;1047;29;691;2;1;7353;0;7353
21412;742;117;2898;4;1;7353;0;7353
18711;1783;58;819;4;1;7352;0;7352
1534;618;34;2136;4;1;10501;3150;7351
2013;1963;28;3821;3;1;9187;1837;7350
29337;425;35;1413;3;1;9185;1837;7348
6793;902;55;3792;5;1;8164;816;7348
17466;1289;58;2656;4;1;7348;0;7348
5109;1647;58;4758;3;1;7347;0;7347
36145;937;117;3815;4;1;N/A;0;7345
35761;923;34;3777;2;1;8639;1296;7343
4080;509;37;1426;3;1;7727;386;7341
27628;1520;117;470;4;1;9175;1835;7340
4481;368;62;1181;3;1;7340;0;7340
6490;1524;77;3;4;1;9174;1835;7339
16707;1997;69;1478;5;1;10483;3145;7338
25451;1622;69;1811;2;1;9171;1834;7337
11802;820;82;4077;4;1;7335;0;7335
13027;82;37;4586;3;1;7335;0;7335
36771;1763;59;3538;2;1;8149;815;7334
7066;1269;36;2199;3;2;3667;0;7334
18459;1050;81;982;3;1;8627;1294;7333
1111;1762;55;5;1;1;7328;0;7328
11527;248;55;2476;3;1;7712;386;7326
29314;825;55;1361;4;1;7322;0;7322
38783;724;35;1706;3;1;7321;0;7321
5043;429;35;3777;3;1;7320;0;7320
25484;1485;117;2775;5;1;7320;0;7320
24263;976;119;2392;2;1;9759;2440;7319
37026;554;58;1878;3;1;8131;813;7318
21117;960;77;1795;2;1;9752;2438;7314
16412;1389;28;2511;3;1;8604;1291;7313
4416;1062;37;102;4;1;7312;0;7312
19475;728;41;2152;4;2;3656;0;7312
35377;1078;35;3161;2;1;7310;0;7310
35504;611;36;2549;4;2;3655;0;7310
23406;520;14;1413;3;1;9135;1827;7308
6164;841;119;1041;4;1;9134;1827;7307
5823;1510;34;1264;5;1;9133;1827;7306
23927;573;55;1824;3;1;7305;0;7305
28489;1193;62;2342;5;1;7304;0;7304
31798;1049;36;1821;2;2;3651;0;7302
5527;1358;82;3322;4;1;8589;1288;7301
27456;1698;41;2608;3;2;4563;1825;7301
12475;1458;62;1299;4;1;7299;0;7299
10782;1069;29;4034;4;1;7298;0;7298
38687;221;29;4391;3;;7298;0;7298
34903;1408;29;1003;2;1;7295;0;7295
8455;2054;60;2597;3;1;9726;2432;7294
14354;793;41;226;4;2;3647;0;7294
17879;1063;28;3617;2;1;9114;1823;7291
7877;1393;55;4549;1;1;7291;0;7291
1877;1244;37;1249;1;1;767400;384;7290
29434;2031;82;4013;2;1;8100;810;7290
6854;1681;52;1233;4;2;4556;1822;7290
8258;2138;37;1224;1;1;7289;0;7289
24592;1307;34;3450;2;1;9717;2429;7288
26824;105;62;3581;3;1;7286;0;7286
9689;866;29;2105;4;1;7285;0;7285
12265;1670;42;2087;3;1;8569;1285;7284
2641;678;117;3969;4;1;7284;0;7284
9583;328;117;3961;3;;7284;0;7284
26633;1338;14;1379;3;1;7281;0;7281
14194;1756;28;912;1;1;9100;1820;7280
7252;1982;117;3926;5;1;7280;0;7280
35497;955;36;1431;5;2;3640;0;7280
6939;1066;28;3895;3;1;10398;3119;7279
25590;923;77;2547;2;1;8563;1284;7279
5069;1997;37;458;3;1;7278;0;7278
11586;1417;63;;1;2;4852;2426;7278
6773;1352;55;2287;3;1;7276;desc;7276
7221;2056;36;3785;5;2;3638;0;7276
18891;696;55;1557;4;1;7274;0;7274
38899;1232;62;4730;1;1;7274;0;7274
9992;742;35;4168;3;1;7273;0;7273
29304;1063;35;174;3;1;N/A;1283;7271
20500;658;36;3242;4;2;3635;0;7270
32686;1615;117;4728;3;1;7269;0;7269
34326;772;82;4627;4;1;7264;0;7264
14932;1069;35;2152;3;1;7263;0;7263
16755;1459;82;2072;5;1;7262;0;7262
20009;1512;60;823;4;1;8541;1281;7260
8339;1047;37;2260;4;1;7260;0;7260
5260;1896;46;591;4;1;7259;0;7259
7932;1653;117;2737;4;1;7258;0;7258
36856;1079;55;3736;2;1;7257;0;7257
33769;1395;117;3028;3;1;763800;382;7256
29764;1472;117;1107;3;1;7255;0;7255
18333;821;69;1710;4;1;9672;2418;7254
8235;216;46;2311;3;1;7254;0;7254
36691;408;58;4015;3;1;7253;0;7253
25214;1345;29;3562;4;1;7251;0;7251
1168;1071;29;160;2;1;7250;0;7250
8352;104;77;3319;3;1;10356;3107;7249
35834;85;35;62;3;1;9662;2416;7246
26200;562;14;1412;3;1;7244;0;7244
16284;1048;117;4467;2;1;8520;1278;7242
25103;1270;62;343;1;1;7240;0;7240
39259;1039;34;2512;5;1;9650;2412;7238
6403;455;29;1964;3;1;7234;0;7234
35918;348;63;3133;3;2;4823;2412;7234
1072;526;62;2285;3;1;7614;381;7233
29931;888;37;3868;5;1;7232;0;7232
32807;766;34;1267;4;1;10328;3098;7230
20601;1845;52;4186;5;2;4253;1276;7230
34629;947;41;3687;4;2;3615;0;7230
10580;1781;29;704;2;1;7607;380;7227
36436;1606;58;1968;3;1;7225;0;7225
29875;1159;55;2094;2;1;7225;0;7225
10274;197;42;208;3;1;8499;1275;7224
26124;934;77;3564;2;1;9627;2407;7220
39098;210;29;1938;3;1;7218;0;7218
5152;451;41;3545;3;2;3609;0;7218
32087;1275;49;1468;5;1;10310;3093;7217
7854;673;37;3232;3;1;7217;0;7217
14916;267;60;4847;3;1;9017;1803;7214
35957;266;29;2161;3;1;7213;0;7213
2760;135;62;4700;3;1;7211;0;7211
17099;762;55;344;4;1;7211;0;7211
13878;779;42;394;3;1;8478;1272;7206
15447;1050;37;4005;4;1;7206;0;7206
530;1865;55;1109;5;1;7204;0;7204
21593;1288;41;425;5;2;3601;0;7202
11275;315;112;3652;3;1;10285;3086;7199
16951;2085;58;4270;3;1;7199;0;7199
38402;1672;55;2029;4;1;7199;0;7199
30892;1636;58;342;3;1;7196;0;7196
37234;2110;31;276;1;1;10277;3083;7194
29468;1346;37;2118;2;1;7194;0;7194
15691;402;82;2862;3;1;8990;1798;7192
20546;1669;46;2755;3;1;7190;0;7190
1018;1191;29;184;5;1;7187;0;7187
21228;294;29;4241;3;1;7185;0;7185
88;1355;37;4243;3;1;7185;0;7185
37144;1941;49;2424;5;1;10261;3078;7183
37212;1970;55;1771;4;1;8447;1267;7180
12214;2144;81;4870;3;1;9572;2393;7179
31314;541;55;1909;3;1;7178;0;7178
13814;399;49;1470;3;1;9569;2392;7177
22179;1867;55;3718;1;1;7175;0;7175
7103;2087;81;1895;4;1;7971;797;7174
19937;1527;41;3833;5;2;4483;1793;7173
11514;862;14;3548;5;1;7549;377;7172
38615;1986;46;1797;2;1;7168;0;7168
32568;572;62;3138;3;1;7167;0;7167
26185;1564;77;2835;5;1;10234;3070;7164
33915;366;62;2161;3;1;7160;0;7160
32274;501;36;2217;3;2;3579;0;7158
28905;1080;36;3848;2;2;3578;0;7156
20745;1370;58;2296;3;1;7527;376;7151
5619;1150;46;1216;3;1;7151;0;7151
30180;1047;29;136;2;1;8411;1262;7149
24921;2146;58;2360;3;1;7943;794;7149
36327;247;46;427;3;1;7149;0;7149
18429;847;78;4688;3;1;10209;3063;7146
7582;892;29;4746;3;1;7145;0;7145
15693;1115;36;3786;2;2;3572;0;7144
38881;241;117;3316;3;1;9522;2380;7142
23502;2019;46;4723;4;1;7137;0;7137
17388;1054;77;2219;2;1;10194;3058;7136
1000;1014;54;347;2;1;712800;0;7128
12436;2077;35;3577;5;1;7920;792;7128
36642;2159;37;2286;2;1;7500;375;7125
2715;3;62;3487;3;1;7125;0;7125
23464;457;58;1818;3;-1;7124;0;7124
3911;80;54;1834;3;1;7122;0;7122
27240;555;61;4178;3;2;5087;3052;7122
22191;559;62;634;3;1;7121;0;7121
16079;1675;36;2668;3;2;3560;0;7120
33495;292;29;3199;3;1;7114;0;7114
27229;1734;54;4691;2;1;N/A;0;7113
18218;111;29;2269;3;1;7113;0;7113
5753;240;54;1716;3;1;7112;0;7112
27130;1411;62;4268;2;1;7111;0;7111
36567;36;14;4780;3;1;9479;2370;7109
27650;1584;55;4250;2;1;7109;0;7109
11995;2131;82;3692;2;1;8881;1776;7105
23799;1660;58;54;5;1;7104;0;7104
3659;1302;62;2254;5;1;7100;0;7100
37345;2011;46;1303;1;1;7100;0;7100
39989;2085;29;949;5;1;7099;0;7099
32811;141;37;507;3;1;7097;0;7097
16945;415;62;4165;3;1;7094;0;7094
14285;1022;62;2576;2;1;7094;0;7094
6776;653;62;3297;4;1;7093;0;7093
28991;1238;59;3936;4;1;10131;3039;7092
32097;408;29;1274;3;1;7092;0;7092
2801;1708;37;1871;5;1;7092;0;7092
18325;581;55;3277;3;1;7090;0;7090
1458;1446;60;1601;1;1;9452;2363;7089
1061;1886;37;1017;1;1;7087;0;7087
1324;492;36;2894;3;2;3543;0;7086
37085;1288;58;3998;3;1;7084;0;7084
22688;440;28;1150;3;1;10115;3034;7081
34628;1150;29;4898;4;1;7453;373;7080
984;165;58;755;3;1;7080;0;7080
19308;366;54;4467;3;1;7077;0;7077
28233;1046;37;1726;5;1;7073;0;7073
10051;1748;62;1793;2;1;7444;372;7072
35916;982;62;4610;5;1;7072;0;7072
924;1725;54;4419;5;1;7072;0;7072
29026;627;58;33;3;1;7069;0;7069
38477;443;28;3192;3;1;8313;1247;7066
6102;1543;55;2048;1;1;7064;0;7064
15315;391;14;4483;3;1;9415;2354;7061
8405;1034;36;641;2;3;3138;2354;7060
14862;1209;49;3442;4;1;10085;3026;7059
9953;875;37;2634;5;1;7059;0;7059
15322;1598;62;488;2;1;7058;0;7058
13653;3;41;3143;3;2;3713;371;7055
20418;2061;60;4503;1;1;9400;2350;7050
18872;780;119;1451;4;1;7826;783;7043
16904;801;58;2225;4;1;7043;0;7043
18471;1084;46;2391;2;1;7042;0;7042
33030;1972;29;178;1;1;7042;0;7042
9988;667;61;2563;4;2;4695;2348;7042
29595;2164;54;3461;2;1;7041;0;7041
37249;1992;46;334;2;1;7040;0;7040
24650;254;55;4752;3;1;7039;0;7039
13611;1166;54;4457;4;1;7037;0;7037
38553;726;34;3337;3;1;10052;3016;7036
28729;795;36;811;4;2;3518;0;7036
28680;398;58;1827;3;;7028;0;7028
21647;1836;58;2541;4;1;8263;1239;7024
23154;974;54;3842;4;1;7024;0;7024
37153;1661;55;2394;4;1;7023;0;7023
37591;1109;29;2964;5;1;7392;370;7022
11001;1121;34;2937;4;1;9361;2340;7021
8796;914;29;2512;5;1;7021;0;7021
11594;669;54;4603;4;1;7020;0;7020
34340;1958;69;3571;3;1;8774;1755;7019
5734;1131;14;612;4;1;8774;1755;7019
24673;1073;37;3332;4;1;7019;0;7019
29798;480;77;2212;3;1;8255;1238;7017
9803;296;55;3599;3;1;7014;0;7014
7446;1508;54;4721;3;1;7014;0;7014
36553;1109;55;4652;3;1;7013;0;7013
38521;1859;82;2595;2;1;8249;1237;7012
8787;1065;55;4090;5;1;7011;0;7011
20770;310;64;4150;3;2;5007;3004;7010
10077;453;55;4265;3;1;7009;0;7009
31116;1646;117;3003;3;1;8242;1236;7006
23287;278;29;1703;3;1;7006;0;7006
15702;269;54;4414;3;1;7005;0;7005
24219;1861;36;616;5;2;3502;0;7004
23549;2143;81;3506;4;1;8753;1751;7002
31542;439;55;4630;3;1;7001;0;7001
24538;1339;46;2008;5;1;7000;0;7000
3472;1676;54;4578;5;1;6993;0;6993
27015;2011;37;4549;5;1;6992;0;6992
3867;936;117;3828;2;1;8737;1747;6990
751;263;35;550;3;1;7767;777;6990
3602;1198;14;1783;2;1;7766;777;6989
13219;1818;69;2921;4;1;9315;2329;6986
34327;1824;54;2139;4;1;6984;0;6984
39075;1248;62;2576;1;1;6976;0;6976
19617;1280;77;4189;3;1;9962;2989;6973
4822;656;55;1720;4;1;6973;0;6973
10693;2078;55;1570;2;1;6973;0;6973
2400;1353;54;3623;5;1;6970;0;6970
26190;1057;36;118;4;2;3485;0;6970
28956;115;36;2878;3;2;3485;0;6970
3795;65;64;3294;3;2;4978;2987;6969
2413;1060;37;2015;4;1;7335;367;6968
20734;1021;46;4554;5;1;6967;0;6967
18380;1381;55;155;3;1;7739;774;6965
3444;2173;63;4199;3;2;4353;1741;6965
18916;1063;36;2790;5;2;3481;0;6962
15544;1594;62;2086;1;1;6959;0;6959
23576;1982;29;1799;4;1;6956;0;6956
26140;122;63;559;3;2;4635;2318;6952
16422;583;46;1872;3;1;6950;0;6950
20134;707;29;4043;4;1;6947;0;6947
18389;1575;55;3470;5;1;6941;0;6941
33652;345;14;1435;3;1;8163;1224;6939
3805;588;119;286;3;1;8161;1224;6937
8066;35;69;1890;3;1;9897;2969;6928
13635;1411;62;1385;3;1;6927;0;6927
17546;1522;49;4535;5;1;9235;2309;6926
28622;1057;29;788;2;1;7694;769;6925
14410;995;62;1803;5;1;6923;0;6923
31393;1429;37;1664;4;1;6923;0;6923
7963;291;119;66;3;1;8652;1730;6922
17267;664;31;1826;3;1;9223;2306;6917
6891;1046;29;2816;5;1;8136;1220;6916
39724;388;59;4535;3;1;8136;1220;6916
3940;948;29;2463;3;1;8135;1220;6915
28651;1243;77;2726;4;1;9219;2305;6914
8080;1060;29;3852;4;1;6907;0;6907
29307;538;34;3656;3;1;9208;2302;6906
19997;98;117;540;3;1;8122;1218;6904
15131;604;42;1179;3;1;9861;2958;6903
11140;2151;35;2314;5;1;9201;2300;6901
28738;1791;55;1530;5;1;6900;0;6900
27395;701;29;3939;3;1;7665;766;6899
13386;703;37;2044;3;1;6887;0;6887
33622;625;17;2393;4;1;6885;0;6885
26035;1048;37;1737;2;1;6884;0;6884
22898;671;54;270;3;1;6883;0;6883
33553;1582;17;51;4;1;6883;0;6883
8927;1251;54;1369;3;1;6882;0;6882
39512;334;35;2354;3;1;7243;362;6881
6444;65;54;3103;3;1;6881;0;6881
2530;2179;58;3032;4;1;6880;0;6880
38578;1328;48;4952;4;2;4913;2948;6878
30185;1321;77;991;1;1;8091;1214;6877
560;1314;58;2061;2;1;6877;0;6877
25734;1157;52;2950;2;2;4298;1719;6877
1575;486;28;3201;3;1;9822;2947;6875
979;1065;29;1964;3;1;6871;0;6871
36178;1292;55;4325;3;1;8081;1212;6869
10534;115;54;3134;3;1;6868;0;6868
9357;1808;34;4599;2;1;9153;2288;6865
30564;1742;117;1691;5;1;8581;1716;6865
25750;403;14;2087;3;1;8077;1212;6865
14708;1052;62;4122;2;1;6865;0;6865
26943;304;41;3637;3;2;N/A;2287;6861
29036;1286;77;2004;4;1;9145;2286;6859
39981;1194;17;3242;3;1;6859;0;6859
38125;1015;37;4949;3;1;6858;0;6858
10571;1337;55;666;4;1;6856;0;6856
11215;1811;54;973;1;1;6851;0;6851
28963;1497;54;444;3;1;6849;0;6849
32081;1834;29;4934;2;1;6849;0;6849
9681;1072;58;411;3;1;6848;0;6848
26262;1871;46;1076;1;1;6847;0;6847
21512;1795;37;1047;3;1;7206;360;6846
39180;2101;58;4336;1;1;6843;0;6843
169;84;35;2471;3;1;7602;760;6842
21558;734;36;3202;3;2;3421;0;6842
24657;2160;49;4047;5;1;9773;2932;6841
10320;425;17;1123;3;1;6841;0;6841
38996;453;46;3214;3;1;6841;0;6841
