ID_Tiempo;Fecha;Dia;Mes;Anio;Dia_Semana;Trimestre
1592;19/05/2024;19;Mayo;2024;Domingo;2
1593;20/05/2024;20;Mayo;2024;Lunes;2
1594;21/05/2024;21;Mayo;2024;Martes;2
1595;22/05/2024;22;Mayo;2024;Miércoles;2
1596;23/05/2024;23;Mayo;2024;Jueves;2
1597;24/05/2024;24;Mayo;2024;Viernes;2
1598;25/05/2024;25;Mayo;2024;Sábado;2
1599;26/05/2024;26;Mayo;2024;Domingo;2
1600;27/05/2024;27;Mayo;2024;Lunes;2
1601;28/05/2024;28;Mayo;2024;Martes;2
1602;29/05/2024;29;Mayo;2024;Miércoles;2
1603;30/05/2024;30;Mayo;2024;Jueves;2
1604;31/05/2024;31;Mayo;2024;Viernes;2
1605;1/06/2024;1;Junio;2024;Sábado;2
1606;2/06/2024;2;Junio;2024;Domingo;2
1607;3/06/2024;3;Junio;2024;Lunes;2
1608;4/06/2024;4;Junio;2024;Martes;2
1609;5/06/2024;5;Junio;2024;Miércoles;2
1610;6/06/2024;6;Junio;2024;Jueves;2
1611;7/06/2024;7;Junio;2024;Viernes;2
1612;8/06/2024;8;Junio;2024;Sábado;2
1613;9/06/2024;9;Junio;2024;Domingo;2
1614;10/06/2024;10;Junio;2024;Lunes;2
1615;11/06/2024;11;Junio;2024;Martes;2
1616;12/06/2024;12;Junio;2024;Miércoles;2
1617;13/06/2024;13;Junio;2024;Jueves;2
1618;14/06/2024;14;Junio;2024;Viernes;2
1619;15/06/2024;15;Junio;2024;Sábado;2
1620;16/06/2024;16;Junio;2024;Domingo;2
1621;17/06/2024;17;Junio;2024;Lunes;2
1622;18/06/2024;18;Junio;2024;Martes;2
1623;19/06/2024;19;Junio;2024;Miércoles;2
1624;20/06/2024;20;Junio;2024;Jueves;2
1625;21/06/2024;21;Junio;2024;Viernes;2
1626;22/06/2024;22;Junio;2024;Sábado;2
1627;23/06/2024;23;Junio;2024;Domingo;2
1628;24/06/2024;24;Junio;2024;Lunes;2
1629;25/06/2024;25;Junio;2024;Martes;2
1630;26/06/2024;26;Junio;2024;Miércoles;2
1631;27/06/2024;27;Junio;2024;Jueves;2
1632;28/06/2024;28;Junio;2024;Viernes;2
1633;29/06/2024;29;Junio;2024;Sábado;2
1634;30/06/2024;30;Junio;2024;Domingo;2
1635;1/07/2024;1;Julio;2024;Lunes;3
1636;2/07/2024;2;Julio;2024;Martes;3
1637;3/07/2024;3;Julio;2024;Miércoles;3
1638;4/07/2024;4;Julio;2024;Jueves;3
1639;5/07/2024;5;Julio;2024;Viernes;3
1640;6/07/2024;6;Julio;2024;Sábado;3
1641;7/07/2024;7;Julio;2024;Domingo;3
1642;8/07/2024;8;Julio;2024;Lunes;3
1643;9/07/2024;9;Julio;2024;Martes;3
1644;10/07/2024;10;Julio;2024;Miércoles;3
1645;11/07/2024;11;Julio;2024;Jueves;3
1646;12/07/2024;12;Julio;2024;Viernes;3
1647;13/07/2024;13;Julio;2024;Sábado;3
1648;14/07/2024;14;Julio;2024;Domingo;3
1649;15/07/2024;15;Julio;2024;Lunes;3
1650;16/07/2024;16;Julio;2024;Martes;3
1651;17/07/2024;17;Julio;2024;Miércoles;3
1652;18/07/2024;18;Julio;2024;Jueves;3
1653;19/07/2024;19;Julio;2024;Viernes;3
1654;20/07/2024;20;Julio;2024;Sábado;3
1655;21/07/2024;21;Julio;2024;Domingo;3
1656;22/07/2024;22;Julio;2024;Lunes;3
1657;23/07/2024;23;Julio;2024;Martes;3
1658;24/07/2024;24;Julio;2024;Miércoles;3
1659;25/07/2024;25;Julio;2024;Jueves;3
1660;26/07/2024;26;Julio;2024;Viernes;3
1661;27/07/2024;27;Julio;2024;Sábado;3
1662;28/07/2024;28;Julio;2024;Domingo;3
1663;29/07/2024;29;Julio;2024;Lunes;3
1664;30/07/2024;30;Julio;2024;Martes;3
1665;31/07/2024;31;Julio;2024;Miércoles;3
1666;1/08/2024;1;Agosto;2024;Jueves;3
1667;2/08/2024;2;Agosto;2024;Viernes;3
1668;3/08/2024;3;Agosto;2024;Sábado;3
1669;4/08/2024;4;Agosto;2024;Domingo;3
1670;5/08/2024;5;Agosto;2024;Lunes;3
1671;6/08/2024;6;Agosto;2024;Martes;3
1672;7/08/2024;7;Agosto;2024;Miércoles;3
1673;8/08/2024;8;Agosto;2024;Jueves;3
1674;9/08/2024;9;Agosto;2024;Viernes;3
1675;10/08/2024;10;Agosto;2024;Sábado;3
1676;11/08/2024;11;Agosto;2024;Domingo;3
1677;12/08/2024;12;Agosto;2024;Lunes;3
1678;13/08/2024;13;Agosto;2024;Martes;3
1679;14/08/2024;14;Agosto;2024;Miércoles;3
1680;15/08/2024;15;Agosto;2024;Jueves;3
1681;16/08/2024;16;Agosto;2024;Viernes;3
1682;17/08/2024;17;Agosto;2024;Sábado;3
1683;18/08/2024;18;Agosto;2024;Domingo;3
1684;19/08/2024;19;Agosto;2024;Lunes;3
1685;20/08/2024;20;Agosto;2024;Martes;3
1686;21/08/2024;21;Agosto;2024;Miércoles;3
1687;22/08/2024;22;Agosto;2024;Jueves;3
1688;23/08/2024;23;Agosto;2024;Viernes;3
1689;24/08/2024;24;Agosto;2024;Sábado;3
1690;25/08/2024;25;Agosto;2024;Domingo;3
1691;26/08/2024;26;Agosto;2024;Lunes;3
1692;27/08/2024;27;Agosto;2024;Martes;3
1693;28/08/2024;28;Agosto;2024;Miércoles;3
1694;29/08/2024;29;Agosto;2024;Jueves;3
1695;30/08/2024;30;Agosto;2024;Viernes;3
1696;31/08/2024;31;Agosto;2024;Sábado;3
1697;1/09/2024;1;Septiembre;2024;Domingo;3
1698;2/09/2024;2;Septiembre;2024;Lunes;3
1699;3/09/2024;3;Septiembre;2024;Martes;3
1700;4/09/2024;4;Septiembre;2024;Miércoles;3
1701;5/09/2024;5;Septiembre;2024;Jueves;3
1702;6/09/2024;6;Septiembre;2024;Viernes;3
1703;7/09/2024;7;Septiembre;2024;Sábado;3
1704;8/09/2024;8;Septiembre;2024;Domingo;3
1705;9/09/2024;9;Septiembre;2024;Lunes;3
1706;10/09/2024;10;Septiembre;2024;Martes;3
1707;11/09/2024;11;Septiembre;2024;Miércoles;3
1708;12/09/2024;12;Septiembre;2024;Jueves;3
1709;13/09/2024;13;Septiembre;2024;Viernes;3
1710;14/09/2024;14;Septiembre;2024;Sábado;3
1711;15/09/2024;15;Septiembre;2024;Domingo;3
1712;16/09/2024;16;Septiembre;2024;Lunes;3
1713;17/09/2024;17;Septiembre;2024;Martes;3
1714;18/09/2024;18;Septiembre;2024;Miércoles;3
1715;19/09/2024;19;Septiembre;2024;Jueves;3
1716;20/09/2024;20;Septiembre;2024;Viernes;3
1717;21/09/2024;21;Septiembre;2024;Sábado;3
1718;22/09/2024;22;Septiembre;2024;Domingo;3
1719;23/09/2024;23;Septiembre;2024;Lunes;3
1720;24/09/2024;24;Septiembre;2024;Martes;3
1721;25/09/2024;25;Septiembre;2024;Miércoles;3
1722;26/09/2024;26;Septiembre;2024;Jueves;3
1723;27/09/2024;27;Septiembre;2024;Viernes;3
1724;28/09/2024;28;Septiembre;2024;Sábado;3
1725;29/09/2024;29;Septiembre;2024;Domingo;3
1726;30/09/2024;30;Septiembre;2024;Lunes;3
1727;1/10/2024;1;Octubre;2024;Martes;4
1728;2/10/2024;2;Octubre;2024;Miércoles;4
1729;3/10/2024;3;Octubre;2024;Jueves;4
1730;4/10/2024;4;Octubre;2024;Viernes;4
1731;5/10/2024;5;Octubre;2024;Sábado;4
1732;6/10/2024;6;Octubre;2024;Domingo;4
1733;7/10/2024;7;Octubre;2024;Lunes;4
1734;8/10/2024;8;Octubre;2024;Martes;4
1735;9/10/2024;9;Octubre;2024;Miércoles;4
1736;10/10/2024;10;Octubre;2024;Jueves;4
1737;11/10/2024;11;Octubre;2024;Viernes;4
1738;12/10/2024;12;Octubre;2024;Sábado;4
1739;13/10/2024;13;Octubre;2024;Domingo;4
1740;14/10/2024;14;Octubre;2024;Lunes;4
1741;15/10/2024;15;Octubre;2024;Martes;4
1742;16/10/2024;16;Octubre;2024;Miércoles;4
1743;17/10/2024;17;Octubre;2024;Jueves;4
1744;18/10/2024;18;Octubre;2024;Viernes;4
1745;19/10/2024;19;Octubre;2024;Sábado;4
1746;20/10/2024;20;Octubre;2024;Domingo;4
1747;21/10/2024;21;Octubre;2024;Lunes;4
1748;22/10/2024;22;Octubre;2024;Martes;4
1749;23/10/2024;23;Octubre;2024;Miércoles;4
1750;24/10/2024;24;Octubre;2024;Jueves;4
1751;25/10/2024;25;Octubre;2024;Viernes;4
1752;26/10/2024;26;Octubre;2024;Sábado;4
1753;27/10/2024;27;Octubre;2024;Domingo;4
1754;28/10/2024;28;Octubre;2024;Lunes;4
1755;29/10/2024;29;Octubre;2024;Martes;4
1756;30/10/2024;30;Octubre;2024;Miércoles;4
1757;31/10/2024;31;Octubre;2024;Jueves;4
1758;1/11/2024;1;Noviembre;2024;Viernes;4
1759;2/11/2024;2;Noviembre;2024;Sábado;4
1760;3/11/2024;3;Noviembre;2024;Domingo;4
1761;4/11/2024;4;Noviembre;2024;Lunes;4
1762;5/11/2024;5;Noviembre;2024;Martes;4
1763;6/11/2024;6;Noviembre;2024;Miércoles;4
1764;7/11/2024;7;Noviembre;2024;Jueves;4
1765;8/11/2024;8;Noviembre;2024;Viernes;4
1766;9/11/2024;9;Noviembre;2024;Sábado;4
1767;10/11/2024;10;Noviembre;2024;Domingo;4
1768;11/11/2024;11;Noviembre;2024;Lunes;4
1769;12/11/2024;12;Noviembre;2024;Martes;4
1770;13/11/2024;13;Noviembre;2024;Miércoles;4
1771;14/11/2024;14;Noviembre;2024;Jueves;4
1772;15/11/2024;15;Noviembre;2024;Viernes;4
1773;16/11/2024;16;Noviembre;2024;Sábado;4
1774;17/11/2024;17;Noviembre;2024;Domingo;4
1775;18/11/2024;18;Noviembre;2024;Lunes;4
1776;19/11/2024;19;Noviembre;2024;Martes;4
1777;20/11/2024;20;Noviembre;2024;Miércoles;4
1778;21/11/2024;21;Noviembre;2024;Jueves;4
1779;22/11/2024;22;Noviembre;2024;Viernes;4
1780;23/11/2024;23;Noviembre;2024;Sábado;4
1781;24/11/2024;24;Noviembre;2024;Domingo;4
1782;25/11/2024;25;Noviembre;2024;Lunes;4
1783;26/11/2024;26;Noviembre;2024;Martes;4
1784;27/11/2024;27;Noviembre;2024;Miércoles;4
1785;28/11/2024;28;Noviembre;2024;Jueves;4
1786;29/11/2024;29;Noviembre;2024;Viernes;4
1787;30/11/2024;30;Noviembre;2024;Sábado;4
1788;1/12/2024;1;Diciembre;2024;Domingo;4
1789;2/12/2024;2;Diciembre;2024;Lunes;4
1790;3/12/2024;3;Diciembre;2024;Martes;4
1791;4/12/2024;4;Diciembre;2024;Miércoles;4
1792;5/12/2024;5;Diciembre;2024;Jueves;4
1793;6/12/2024;6;Diciembre;2024;Viernes;4
1794;7/12/2024;7;Diciembre;2024;Sábado;4
1795;8/12/2024;8;Diciembre;2024;Domingo;4
1796;9/12/2024;9;Diciembre;2024;Lunes;4
1797;10/12/2024;10;Diciembre;2024;Martes;4
1798;11/12/2024;11;Diciembre;2024;Miércoles;4
1799;12/12/2024;12;Diciembre;2024;Jueves;4
1800;13/12/2024;13;Diciembre;2024;Viernes;4
1801;14/12/2024;14;Diciembre;2024;Sábado;4
1802;15/12/2024;15;Diciembre;2024;Domingo;4
1803;16/12/2024;16;Diciembre;2024;Lunes;4
1804;17/12/2024;17;Diciembre;2024;Martes;4
1805;18/12/2024;18;Diciembre;2024;Miércoles;4
1806;19/12/2024;19;Diciembre;2024;Jueves;4
1807;20/12/2024;20;Diciembre;2024;Viernes;4
1808;21/12/2024;21;Diciembre;2024;Sábado;4
1809;22/12/2024;22;Diciembre;2024;Domingo;4
1810;23/12/2024;23;Diciembre;2024;Lunes;4
1811;24/12/2024;24;Diciembre;2024;Martes;4
1812;25/12/2024;25;Diciembre;2024;Miércoles;4
1813;26/12/2024;26;Diciembre;2024;Jueves;4
1814;27/12/2024;27;Diciembre;2024;Viernes;4
1815;28/12/2024;28;Diciembre;2024;Sábado;4
1816;29/12/2024;29;Diciembre;2024;Domingo;4
1817;30/12/2024;30;Diciembre;2024;Lunes;4
1818;31/12/2024;31;Diciembre;2024;Martes;4
1819;1/01/2025;1;Enero;2025;Miércoles;1
1820;2/01/2025;2;Enero;2025;Jueves;1
1821;3/01/2025;3;Enero;2025;Viernes;1
1822;4/01/2025;4;Enero;2025;Sábado;1
1823;5/01/2025;5;Enero;2025;Domingo;1
1824;6/01/2025;6;Enero;2025;Lunes;1
1825;7/01/2025;7;Enero;2025;Martes;1
1826;8/01/2025;8;Enero;2025;Miércoles;1
1827;9/01/2025;9;Enero;2025;Jueves;1
1828;10/01/2025;10;Enero;2025;Viernes;1
1829;11/01/2025;11;Enero;2025;Sábado;1
1830;12/01/2025;12;Enero;2025;Domingo;1
1831;13/01/2025;13;Enero;2025;Lunes;1
1832;14/01/2025;14;Enero;2025;Martes;1
1833;15/01/2025;15;Enero;2025;Miércoles;1
1834;16/01/2025;16;Enero;2025;Jueves;1
1835;17/01/2025;17;Enero;2025;Viernes;1
1836;18/01/2025;18;Enero;2025;Sábado;1
1837;19/01/2025;19;Enero;2025;Domingo;1
1838;20/01/2025;20;Enero;2025;Lunes;1
1839;21/01/2025;21;Enero;2025;Martes;1
1840;22/01/2025;22;Enero;2025;Miércoles;1
1841;23/01/2025;23;Enero;2025;Jueves;1
1842;24/01/2025;24;Enero;2025;Viernes;1
1843;25/01/2025;25;Enero;2025;Sábado;1
1844;26/01/2025;26;Enero;2025;Domingo;1
1845;27/01/2025;27;Enero;2025;Lunes;1
1846;28/01/2025;28;Enero;2025;Martes;1
1847;29/01/2025;29;Enero;2025;Miércoles;1
1848;30/01/2025;30;Enero;2025;Jueves;1
1849;31/01/2025;31;Enero;2025;Viernes;1
1850;1/02/2025;1;Febrero;2025;Sábado;1
1851;2/02/2025;2;Febrero;2025;Domingo;1
1852;3/02/2025;3;Febrero;2025;Lunes;1
1853;4/02/2025;4;Febrero;2025;Martes;1
1854;5/02/2025;5;Febrero;2025;Miércoles;1
1855;6/02/2025;6;Febrero;2025;Jueves;1
1856;7/02/2025;7;Febrero;2025;Viernes;1
1857;8/02/2025;8;Febrero;2025;Sábado;1
1858;9/02/2025;9;Febrero;2025;Domingo;1
1859;10/02/2025;10;Febrero;2025;Lunes;1
1860;11/02/2025;11;Febrero;2025;Martes;1
1861;12/02/2025;12;Febrero;2025;Miércoles;1
1862;13/02/2025;13;Febrero;2025;Jueves;1
1863;14/02/2025;14;Febrero;2025;Viernes;1
1864;15/02/2025;15;Febrero;2025;Sábado;1
1865;16/02/2025;16;Febrero;2025;Domingo;1
1866;17/02/2025;17;Febrero;2025;Lunes;1
1867;18/02/2025;18;Febrero;2025;Martes;1
1868;19/02/2025;19;Febrero;2025;Miércoles;1
1869;20/02/2025;20;Febrero;2025;Jueves;1
1870;21/02/2025;21;Febrero;2025;Viernes;1
1871;22/02/2025;22;Febrero;2025;Sábado;1
1872;23/02/2025;23;Febrero;2025;Domingo;1
1873;24/02/2025;24;Febrero;2025;Lunes;1
1874;25/02/2025;25;Febrero;2025;Martes;1
1875;26/02/2025;26;Febrero;2025;Miércoles;1
1876;27/02/2025;27;Febrero;2025;Jueves;1
1877;28/02/2025;28;Febrero;2025;Viernes;1
1878;1/03/2025;1;Marzo;2025;Sábado;1
1879;2/03/2025;2;Marzo;2025;Domingo;1
1880;3/03/2025;3;Marzo;2025;Lunes;1
1881;4/03/2025;4;Marzo;2025;Martes;1
1882;5/03/2025;5;Marzo;2025;Miércoles;1
1883;6/03/2025;6;Marzo;2025;Jueves;1
1884;7/03/2025;7;Marzo;2025;Viernes;1
1885;8/03/2025;8;Marzo;2025;Sábado;1
1886;9/03/2025;9;Marzo;2025;Domingo;1
1887;10/03/2025;10;Marzo;2025;Lunes;1
1888;11/03/2025;11;Marzo;2025;Martes;1
1889;12/03/2025;12;Marzo;2025;Miércoles;1
1890;13/03/2025;13;Marzo;2025;Jueves;1
1891;14/03/2025;14;Marzo;2025;Viernes;1
1892;15/03/2025;15;Marzo;2025;Sábado;1
1893;16/03/2025;16;Marzo;2025;Domingo;1
1894;17/03/2025;17;Marzo;2025;Lunes;1
1895;18/03/2025;18;Marzo;2025;Martes;1
1896;19/03/2025;19;Marzo;2025;Miércoles;1
1897;20/03/2025;20;Marzo;2025;Jueves;1
1898;21/03/2025;21;Marzo;2025;Viernes;1
1899;22/03/2025;22;Marzo;2025;Sábado;1
1900;23/03/2025;23;Marzo;2025;Domingo;1
1901;24/03/2025;24;Marzo;2025;Lunes;1
1902;25/03/2025;25;Marzo;2025;Martes;1
1903;26/03/2025;26;Marzo;2025;Miércoles;1
1904;27/03/2025;27;Marzo;2025;Jueves;1
1905;28/03/2025;28;Marzo;2025;Viernes;1
1906;29/03/2025;29;Marzo;2025;Sábado;1
1907;30/03/2025;30;Marzo;2025;Domingo;1
1908;31/03/2025;31;Marzo;2025;Lunes;1
1909;1/04/2025;1;Abril;2025;Martes;2
1910;2/04/2025;2;Abril;2025;Miércoles;2
1911;3/04/2025;3;Abril;2025;Jueves;2
1912;4/04/2025;4;Abril;2025;Viernes;2
1913;5/04/2025;5;Abril;2025;Sábado;2
1914;6/04/2025;6;Abril;2025;Domingo;2
1915;7/04/2025;7;Abril;2025;Lunes;2
1916;8/04/2025;8;Abril;2025;Martes;2
1917;9/04/2025;9;Abril;2025;Miércoles;2
1918;10/04/2025;10;Abril;2025;Jueves;2
1919;11/04/2025;11;Abril;2025;Viernes;2
1920;12/04/2025;12;Abril;2025;Sábado;2
1921;13/04/2025;13;Abril;2025;Domingo;2
1922;14/04/2025;14;Abril;2025;Lunes;2
1923;15/04/2025;15;Abril;2025;Martes;2
1924;16/04/2025;16;Abril;2025;Miércoles;2
1925;17/04/2025;17;Abril;2025;Jueves;2
1926;18/04/2025;18;Abril;2025;Viernes;2
1927;19/04/2025;19;Abril;2025;Sábado;2
1928;20/04/2025;20;Abril;2025;Domingo;2
1929;21/04/2025;21;Abril;2025;Lunes;2
1930;22/04/2025;22;Abril;2025;Martes;2
1931;23/04/2025;23;Abril;2025;Miércoles;2
1932;24/04/2025;24;Abril;2025;Jueves;2
1933;25/04/2025;25;Abril;2025;Viernes;2
1934;26/04/2025;26;Abril;2025;Sábado;2
1935;27/04/2025;27;Abril;2025;Domingo;2
1936;28/04/2025;28;Abril;2025;Lunes;2
1937;29/04/2025;29;Abril;2025;Martes;2
1938;30/04/2025;30;Abril;2025;Miércoles;2
1939;1/05/2025;1;Mayo;2025;Jueves;2
1940;2/05/2025;2;Mayo;2025;Viernes;2
1941;3/05/2025;3;Mayo;2025;Sábado;2
1942;4/05/2025;4;Mayo;2025;Domingo;2
1943;5/05/2025;5;Mayo;2025;Lunes;2
1944;6/05/2025;6;Mayo;2025;Martes;2
1945;7/05/2025;7;Mayo;2025;Miércoles;2
1946;8/05/2025;8;Mayo;2025;Jueves;2
1947;9/05/2025;9;Mayo;2025;Viernes;2
1948;10/05/2025;10;Mayo;2025;Sábado;2
1949;11/05/2025;11;Mayo;2025;Domingo;2
1950;12/05/2025;12;Mayo;2025;Lunes;2
1951;13/05/2025;13;Mayo;2025;Martes;2
1952;14/05/2025;14;Mayo;2025;Miércoles;2
1953;15/05/2025;15;Mayo;2025;Jueves;2
1954;16/05/2025;16;Mayo;2025;Viernes;2
1955;17/05/2025;17;Mayo;2025;Sábado;2
1956;18/05/2025;18;Mayo;2025;Domingo;2
1957;19/05/2025;19;Mayo;2025;Lunes;2
1958;20/05/2025;20;Mayo;2025;Martes;2
1959;21/05/2025;21;Mayo;2025;Miércoles;2
1960;22/05/2025;22;Mayo;2025;Jueves;2
1961;23/05/2025;23;Mayo;2025;Viernes;2
1962;24/05/2025;24;Mayo;2025;Sábado;2
1963;25/05/2025;25;Mayo;2025;Domingo;2
1964;26/05/2025;26;Mayo;2025;Lunes;2
1965;27/05/2025;27;Mayo;2025;Martes;2
1966;28/05/2025;28;Mayo;2025;Miércoles;2
1967;29/05/2025;29;Mayo;2025;Jueves;2
1968;30/05/2025;30;Mayo;2025;Viernes;2
1969;31/05/2025;31;Mayo;2025;Sábado;2
1970;1/06/2025;1;Junio;2025;Domingo;2
1971;2/06/2025;2;Junio;2025;Lunes;2
1972;3/06/2025;3;Junio;2025;Martes;2
1973;4/06/2025;4;Junio;2025;Miércoles;2
1974;5/06/2025;5;Junio;2025;Jueves;2
1975;6/06/2025;6;Junio;2025;Viernes;2
1976;7/06/2025;7;Junio;2025;Sábado;2
1977;8/06/2025;8;Junio;2025;Domingo;2
1978;9/06/2025;9;Junio;2025;Lunes;2
1979;10/06/2025;10;Junio;2025;Martes;2
1980;11/06/2025;11;Junio;2025;Miércoles;2
1981;12/06/2025;12;Junio;2025;Jueves;2
1982;13/06/2025;13;Junio;2025;Viernes;2
1983;14/06/2025;14;Junio;2025;Sábado;2
1984;15/06/2025;15;Junio;2025;Domingo;2
1985;16/06/2025;16;Junio;2025;Lunes;2
1986;17/06/2025;17;Junio;2025;Martes;2
1987;18/06/2025;18;Junio;2025;Miércoles;2
1988;19/06/2025;19;Junio;2025;Jueves;2
1989;20/06/2025;20;Junio;2025;Viernes;2
1990;21/06/2025;21;Junio;2025;Sábado;2
1991;22/06/2025;22;Junio;2025;Domingo;2
1992;23/06/2025;23;Junio;2025;Lunes;2
1993;24/06/2025;24;Junio;2025;Martes;2
1994;25/06/2025;25;Junio;2025;Miércoles;2
1995;26/06/2025;26;Junio;2025;Jueves;2
1996;27/06/2025;27;Junio;2025;Viernes;2
1997;28/06/2025;28;Junio;2025;Sábado;2
1998;29/06/2025;29;Junio;2025;Domingo;2
1999;30/06/2025;30;Junio;2025;Lunes;2
2000;1/07/2025;1;Julio;2025;Martes;3
2001;2/07/2025;2;Julio;2025;Miércoles;3
2002;3/07/2025;3;Julio;2025;Jueves;3
2003;4/07/2025;4;Julio;2025;Viernes;3
2004;5/07/2025;5;Julio;2025;Sábado;3
2005;6/07/2025;6;Julio;2025;Domingo;3
2006;7/07/2025;7;Julio;2025;Lunes;3
2007;8/07/2025;8;Julio;2025;Martes;3
2008;9/07/2025;9;Julio;2025;Miércoles;3
2009;10/07/2025;10;Julio;2025;Jueves;3
2010;11/07/2025;11;Julio;2025;Viernes;3
2011;12/07/2025;12;Julio;2025;Sábado;3
2012;13/07/2025;13;Julio;2025;Domingo;3
2013;14/07/2025;14;Julio;2025;Lunes;3
2014;15/07/2025;15;Julio;2025;Martes;3
2015;16/07/2025;16;Julio;2025;Miércoles;3
2016;17/07/2025;17;Julio;2025;Jueves;3
2017;18/07/2025;18;Julio;2025;Viernes;3
2018;19/07/2025;19;Julio;2025;Sábado;3
2019;20/07/2025;20;Julio;2025;Domingo;3
2020;21/07/2025;21;Julio;2025;Lunes;3
2021;22/07/2025;22;Julio;2025;Martes;3
2022;23/07/2025;23;Julio;2025;Miércoles;3
2023;24/07/2025;24;Julio;2025;Jueves;3
2024;25/07/2025;25;Julio;2025;Viernes;3
2025;26/07/2025;26;Julio;2025;Sábado;3
2026;27/07/2025;27;Julio;2025;Domingo;3
2027;28/07/2025;28;Julio;2025;Lunes;3
2028;29/07/2025;29;Julio;2025;Martes;3
2029;30/07/2025;30;Julio;2025;Miércoles;3
2030;31/07/2025;31;Julio;2025;Jueves;3
2031;1/08/2025;1;Agosto;2025;Viernes;3
2032;2/08/2025;2;Agosto;2025;Sábado;3
2033;3/08/2025;3;Agosto;2025;Domingo;3
2034;4/08/2025;4;Agosto;2025;Lunes;3
2035;5/08/2025;5;Agosto;2025;Martes;3
2036;6/08/2025;6;Agosto;2025;Miércoles;3
2037;7/08/2025;7;Agosto;2025;Jueves;3
2038;8/08/2025;8;Agosto;2025;Viernes;3
2039;9/08/2025;9;Agosto;2025;Sábado;3
2040;10/08/2025;10;Agosto;2025;Domingo;3
2041;11/08/2025;11;Agosto;2025;Lunes;3
2042;12/08/2025;12;Agosto;2025;Martes;3
2043;13/08/2025;13;Agosto;2025;Miércoles;3
2044;14/08/2025;14;Agosto;2025;Jueves;3
2045;15/08/2025;15;Agosto;2025;Viernes;3
2046;16/08/2025;16;Agosto;2025;Sábado;3
2047;17/08/2025;17;Agosto;2025;Domingo;3
2048;18/08/2025;18;Agosto;2025;Lunes;3
2049;19/08/2025;19;Agosto;2025;Martes;3
2050;20/08/2025;20;Agosto;2025;Miércoles;3
2051;21/08/2025;21;Agosto;2025;Jueves;3
2052;22/08/2025;22;Agosto;2025;Viernes;3
2053;23/08/2025;23;Agosto;2025;Sábado;3
2054;24/08/2025;24;Agosto;2025;Domingo;3
2055;25/08/2025;25;Agosto;2025;Lunes;3
2056;26/08/2025;26;Agosto;2025;Martes;3
2057;27/08/2025;27;Agosto;2025;Miércoles;3
2058;28/08/2025;28;Agosto;2025;Jueves;3
2059;29/08/2025;29;Agosto;2025;Viernes;3
2060;30/08/2025;30;Agosto;2025;Sábado;3
2061;31/08/2025;31;Agosto;2025;Domingo;3
2062;1/09/2025;1;Septiembre;2025;Lunes;3
2063;2/09/2025;2;Septiembre;2025;Martes;3
2064;3/09/2025;3;Septiembre;2025;Miércoles;3
2065;4/09/2025;4;Septiembre;2025;Jueves;3
2066;5/09/2025;5;Septiembre;2025;Viernes;3
2067;6/09/2025;6;Septiembre;2025;Sábado;3
2068;7/09/2025;7;Septiembre;2025;Domingo;3
2069;8/09/2025;8;Septiembre;2025;Lunes;3
2070;9/09/2025;9;Septiembre;2025;Martes;3
2071;10/09/2025;10;Septiembre;2025;Miércoles;3
2072;11/09/2025;11;Septiembre;2025;Jueves;3
2073;12/09/2025;12;Septiembre;2025;Viernes;3
2074;13/09/2025;13;Septiembre;2025;Sábado;3
2075;14/09/2025;14;Septiembre;2025;Domingo;3
2076;15/09/2025;15;Septiembre;2025;Lunes;3
2077;16/09/2025;16;Septiembre;2025;Martes;3
2078;17/09/2025;17;Septiembre;2025;Miércoles;3
2079;18/09/2025;18;Septiembre;2025;Jueves;3
2080;19/09/2025;19;Septiembre;2025;Viernes;3
2081;20/09/2025;20;Septiembre;2025;Sábado;3
2082;21/09/2025;21;Septiembre;2025;Domingo;3
2083;22/09/2025;22;Septiembre;2025;Lunes;3
2084;23/09/2025;23;Septiembre;2025;Martes;3
2085;24/09/2025;24;Septiembre;2025;Miércoles;3
2086;25/09/2025;25;Septiembre;2025;Jueves;3
2087;26/09/2025;26;Septiembre;2025;Viernes;3
2088;27/09/2025;27;Septiembre;2025;Sábado;3
2089;28/09/2025;28;Septiembre;2025;Domingo;3
2090;29/09/2025;29;Septiembre;2025;Lunes;3
2091;30/09/2025;30;Septiembre;2025;Martes;3
2092;1/10/2025;1;Octubre;2025;Miércoles;4
2093;2/10/2025;2;Octubre;2025;Jueves;4
2094;3/10/2025;3;Octubre;2025;Viernes;4
2095;4/10/2025;4;Octubre;2025;Sábado;4
2096;5/10/2025;5;Octubre;2025;Domingo;4
2097;6/10/2025;6;Octubre;2025;Lunes;4
2098;7/10/2025;7;Octubre;2025;Martes;4
2099;8/10/2025;8;Octubre;2025;Miércoles;4
2100;9/10/2025;9;Octubre;2025;Jueves;4
2101;10/10/2025;10;Octubre;2025;Viernes;4
2102;11/10/2025;11;Octubre;2025;Sábado;4
2103;12/10/2025;12;Octubre;2025;Domingo;4
2104;13/10/2025;13;Octubre;2025;Lunes;4
2105;14/10/2025;14;Octubre;2025;Martes;4
2106;15/10/2025;15;Octubre;2025;Miércoles;4
2107;16/10/2025;16;Octubre;2025;Jueves;4
2108;17/10/2025;17;Octubre;2025;Viernes;4
2109;18/10/2025;18;Octubre;2025;Sábado;4
2110;19/10/2025;19;Octubre;2025;Domingo;4
